"Gene.Name","DMSO.Intensity","Slope","Bottom","Top","Inflection","EC50","EC50.Standard.Error","Correction.Factor","Apparent.Kd","R2","Target.Classification","uniqueIdentifier","Peptides.100nM","Peptides.10nM","Peptides.30nM","Peptides.3nM","Peptides.DMSO","Unique.peptides.100nM","Unique.peptides.10nM","Unique.peptides.30nM","Unique.peptides.3nM","Unique.peptides.DMSO","Quantile.Intensity","Quantile.Intensity.100nM","Quantile.Intensity.10nM","Quantile.Intensity.30nM","Quantile.Intensity.3nM","Quantile.Intensity.DMSO","Quantile.LFQ.intensity.100nM","Quantile.LFQ.intensity.10nM","Quantile.LFQ.intensity.30nM","Quantile.LFQ.intensity.3nM","Quantile.LFQ.intensity.DMSO","MS.MS.Count.100nM","MS.MS.Count.10nM","MS.MS.Count.30nM","MS.MS.Count.3nM","MS.MS.Count.DMSO","Normalized.Intensity.100nM","Normalized.Intensity.10nM","Normalized.Intensity.30nM","Normalized.Intensity.3nM","Normalized.Intensity.DMSO","Normalized.LFQ.intensity.100nM","Normalized.LFQ.intensity.10nM","Normalized.LFQ.intensity.30nM","Normalized.LFQ.intensity.3nM","Normalized.LFQ.intensity.DMSO","Peptides.1000nM","Unique.peptides.1000nM","Quantile.Intensity.1000nM","Quantile.LFQ.intensity.1000nM","MS.MS.Count.1000nM","Normalized.Intensity.1000nM","Normalized.LFQ.intensity.1000nM","Peptides.30000nM","Unique.peptides.30000nM","Quantile.Intensity.30000nM","Quantile.LFQ.intensity.30000nM","MS.MS.Count.30000nM","Normalized.Intensity.30000nM","Normalized.LFQ.intensity.30000nM","Peptides.3000nM","Unique.peptides.3000nM","Quantile.Intensity.3000nM","Quantile.LFQ.intensity.3000nM","MS.MS.Count.3000nM","Normalized.Intensity.3000nM","Normalized.LFQ.intensity.3000nM","Peptides.300nM","Unique.peptides.300nM","Quantile.Intensity.300nM","Quantile.LFQ.intensity.300nM","MS.MS.Count.300nM","Normalized.Intensity.300nM","Normalized.LFQ.intensity.300nM","Peptides.1nM","Unique.peptides.1nM","Quantile.Intensity.1nM","Quantile.LFQ.intensity.1nM","MS.MS.Count.1nM","Normalized.Intensity.1nM","Normalized.LFQ.intensity.1nM","Peptides.0.3nM","Unique.peptides.0.3nM","Quantile.Intensity.0.3nM","Quantile.LFQ.intensity.0.3nM","MS.MS.Count.0.3nM","Normalized.Intensity.0.3nM","Normalized.LFQ.intensity.0.3nM","kinase","directBinder","coenriched"
"IDH3A",3065000,-0.47707543990605,0.586289271289526,1.92988521652338,4815.56537904868,4815.56537904868,18178.8880481371,1.30047956389257,4815.56537904868,0.125015966782238,FALSE,"Dasatinib_IDH3A",1,4,2,3,2,1,4,2,3,2,0.451416633462918,0.309475093598676,0.627317531938417,0.46767390687874,0.492810042249527,0.432784843296253,1.7947972417556e-06,0.610947186296364,0.585825409303511,0.574494854316308,0.560606713259603,0,4,0,2,1,0.302296900489396,2.52391517128874,0.865252854812398,1.06920065252855,1,0,1.23831367953928,0.980030415596719,0.874996883647877,1,2,2,0.437359781465488,0.580771260270727,1,0.80978792822186,1.01111914437436,4,4,0.650070176572153,0.630896357638478,3,3.24042414355628,1.57999052628955,4,4,0.619461704411253,0.596066522364968,2,2.58730831973899,1.17414175662536,4,4,0.539203756151668,0.577702156987325,0,1.43252854812398,0.955373837600658,NA,NA,0.396332511316197,0.396332511316197,NA,NA,NA,NA,NA,0.394318748810947,0.394318748810947,NA,NA,NA,FALSE,FALSE,FALSE
"IDH3B",1069600,-0.71996612889943,1.04921580673441,3.5388548033738,21196.3861413739,21196.3861413739,62695.7444957072,1.86092434429705,21196.3861413739,0.717414665661845,FALSE,"Dasatinib_IDH3B",2,2,2,2,1,2,2,2,2,1,0.318583689600586,0.391393229306885,0.335327353068924,0.342025536375156,0.29320346180492,0.242733763366752,0.537321013845066,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,1,1,1,0,1.56385564697083,1.10218773373224,1.06918474195961,0.813032909498878,1,Inf,NA,NA,NA,NA,3,3,0.390680694801908,1.7947972417556e-06,2,1.70456245325355,NA,3,3,0.440626312445483,1.7947972417556e-06,2,2.490650710546,NA,1,1,0.341968102863419,1.7947972417556e-06,1,1.25775991024682,NA,2,2,0.294589045275555,1.7947972417556e-06,1,0.791688481675393,NA,NA,NA,0.396603525699702,0.396603525699702,NA,NA,NA,NA,NA,0.394591557991694,0.394591557991694,NA,NA,NA,FALSE,FALSE,FALSE
"IDI1",2992000,NA,NA,NA,NA,NA,NA,1.14115850578509,NA,NA,FALSE,"Dasatinib_IDI1",0,0,0,0,1,0,0,0,0,1,0.165950542567206,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.428439639173962,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.511815150242477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,NA,NA,0.396838644138372,0.396838644138372,NA,NA,NA,NA,NA,0.394826676430364,0.394826676430364,NA,NA,NA,FALSE,FALSE,FALSE
"IFITM1;IFITM2;IFITM3",1817500,-1.7974660056257,0.545251413681266,1.40573789434244,1112.80169632366,1112.80169632366,1559.08727176786,1.04474885612483,1112.80169632366,0.498751936245806,FALSE,"Dasatinib_IFITM1;IFITM2;IFITM3",0,0,1,1,1,0,0,1,1,1,0.223935057056604,1.7947972417556e-06,1.7947972417556e-06,0.376638201182412,0.366835018647943,0.33727650287347,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.465934748351479,0,0,0,0,1,0,0,0.803081155433288,0.810949105914718,1,0,0,0,0,1,1,1,0.380200873707297,1.7947972417556e-06,1,0.9353507565337,0,1,1,0.435862920565864,1.7947972417556e-06,1,1.42277854195323,0,1,1,0.420908669947556,1.7947972417556e-06,1,1.25414030261348,0,1,1,0.357439255087353,1.7947972417556e-06,1,0.745584594222834,0,NA,NA,0.397170681628096,0.397170681628096,NA,NA,NA,NA,NA,0.39516050871733,0.39516050871733,NA,NA,NA,FALSE,FALSE,FALSE
"IGF1R",185370000,6.2091633809521,0.894897185586975,1.01021356428944,1663.36642426612,1663.36642426612,1127.33474681882,0.661793306954597,1100.80476659232,0.331348889617645,FALSE,"Dasatinib_IGF1R",30,30,31,32,30,26,25,29,28,26,0.940043003341912,0.918115965439384,0.942559309074854,0.936509047572896,0.933411227533625,0.930022650341191,0.937675665780037,0.932678950258989,0.941157572429043,0.934075302513075,0.93696313127506,36,41,42,46,38,0.731725737713762,1.18298538059017,1.03533473593354,0.95630360899822,1,1.01584381675765,0.910277711844292,1.09832660811773,0.929444576311417,1,28,24,0.925849746754109,0.933929923936493,42,0.992609375842909,1.06046760028483,29,26,0.936559301895665,0.930742364035135,33,1.22490154825484,0.965998101115595,31,27,0.927091746445404,0.922263741865082,38,0.986243728758699,0.822454308093995,28,24,0.925609243923714,0.936465972439094,42,0.912013810217403,1.05643247092333,NA,NA,0.397535025468173,0.397535025468173,NA,NA,NA,NA,NA,0.395524852557407,0.395524852557407,NA,NA,NA,TRUE,TRUE,FALSE
"IGHG1",572990,18.618299427546,-0.00229829261196288,16.0388220288804,5.69815497269882,5.69815497269882,155.860421613764,1,5.69815497269882,0.469394877504303,FALSE,"Dasatinib_IGHG1",0,0,0,6,1,0,0,0,6,1,0.123634607998334,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.744769063438903,0.145008848350402,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.754918641841031,1.7947972417556e-06,0,0,0,7,0,0,0,0,31.0773311925164,1,NA,NA,NA,Inf,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.399283157981643,0.399283157981643,NA,NA,NA,NA,NA,0.397280164259844,0.397280164259844,NA,NA,NA,FALSE,FALSE,FALSE
"IGLC3;IGLC2",398050,16.6754522118123,0.218054290589191,2.93164129166593,6.0384603537173,6.0384603537173,36.3244240697713,1,6.0384603537173,0.590115357536658,FALSE,"Dasatinib_IGLC3;IGLC2",1,0,1,1,1,1,0,1,1,1,0.012491788802619,0.181771680253282,1.7947972417556e-06,0.190332863096456,0.408431239522871,0.100217888385149,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.389515871392009,0,0,0,1,1,0.531943223213164,0,0.59055395050873,4.86320813968094,1,0,0,0,0,1,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,1,1,0.155648406399529,1.7947972417556e-06,0,0.428991332747142,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,NA,NA,0.399349565479588,0.399349565479588,NA,NA,NA,NA,NA,0.397346571757789,0.397346571757789,NA,NA,NA,FALSE,FALSE,FALSE
"IKBKE",48076000,0.252366255077532,0.615930749981765,0.984434782802204,4326.86938660947,4326.86938660947,23255.5414446232,0.620826629123088,2686.23573594464,0.46255094789482,FALSE,"Dasatinib_IKBKE",16,14,14,13,13,14,12,12,11,11,0.777068234601537,0.826550794556739,0.860388106955557,0.85092414109978,0.837382395910734,0.834767376329496,0.845977679901502,0.838060829268118,0.854129648973555,0.852530484631151,0.854407842546028,14,14,11,10,13,0.817434894749979,1.17133288959148,1.03149180464265,0.881812130792911,1,0.879198709217778,0.798881042683821,0.959034427844016,0.931982482241267,1,15,13,0.825154442302653,0.847684532078411,14,0.891151510108994,0.954026360455126,13,11,0.838647727966172,0.827487678716935,17,1.01676512189034,0.749261362445781,14,12,0.824829584001895,0.821187940398373,16,0.865941426075381,0.705215514531777,13,11,0.822623778191778,0.844839778450229,11,0.811922788917547,0.90191312365107,NA,NA,0.400338498759795,0.400338498759795,NA,NA,NA,NA,NA,0.398339094632479,0.398339094632479,NA,NA,NA,TRUE,TRUE,FALSE
"IKZF1;IKZF3;IKZF2;IKZF4",510370,15.4351191213995,0.107019042887302,1.0399482861124,5.28681641480013,5.28681641480013,36.101124260553,0.848797200081513,4.48743497022733,0.671749584208258,FALSE,"Dasatinib_IKZF1;IKZF3;IKZF2;IKZF4",1,1,0,1,1,1,1,0,1,1,0.0107077603443139,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.241165110577458,0.12960051402993,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,1,0,1,1,0,0,0,1.0798048474636,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,1,1,0.224873736014042,1.7947972417556e-06,0,0.859690028802633,NA,NA,NA,0.400442596999817,0.400442596999817,NA,NA,NA,NA,NA,0.398443192872501,0.398443192872501,NA,NA,NA,FALSE,FALSE,FALSE
"ILF2",4054200,-0.11359031280168,0.542652709551607,1.46883932053612,147.191605436615,147.191605436615,5254.2533622109,1.2533999767523,147.191605436615,-0.10122870922233,FALSE,"Dasatinib_ILF2",4,3,3,2,3,4,3,3,2,3,0.798568110760527,0.550970446868617,0.617248719412168,0.544051503501649,0.448358298962966,0.483369408757893,0.568397928086064,0.601465272468169,0.583099112293284,0.59162080959714,0.555811015029632,0,1,1,3,1,1.15171920477529,1.78313847368161,1.05495535494056,0.615781165211386,1,0.868624860776543,1.18421529774393,0.992281192529852,1.06799285103738,1,2,2,0.434845270529788,1.7947972417556e-06,1,0.602313650041932,0,5,5,0.637113535283919,0.617377944813574,3,2.24527650337921,1.47128759033336,3,3,0.616656436322389,0.630253820225929,3,1.92042819791821,1.62123449115445,2,2,0.410217062778418,0.571804453250916,1,0.477381480933353,0.937368870930142,NA,NA,0.400485672133619,0.400485672133619,NA,NA,NA,NA,NA,0.398486268006303,0.398486268006303,NA,NA,NA,FALSE,FALSE,FALSE
"ILF3",2832900,-10.1762482149617,0.946222356656359,2.60711047756889,1271.96579606939,1271.96579606939,1035.07075712244,1.29127128762647,1271.96579606939,0.862053078105418,FALSE,"Dasatinib_ILF3",2,2,2,2,1,2,2,2,2,1,0.830149363026459,0.387591848748847,0.452183011885147,0.528458305065277,0.424571851117979,0.418699274542955,1.7947972417556e-06,1.7947972417556e-06,0.58382062078447,1.7947972417556e-06,1.7947972417556e-06,0,0,1,0,1,0.5753115182322,0.905503194606234,1.36884464682834,0.758339510748703,1,NA,NA,Inf,NA,NA,2,2,0.469791767624012,1.7947972417556e-06,2,1.07758833703978,NA,3,3,0.579965396309179,1.7947972417556e-06,0,2.2186099050443,NA,4,4,0.62964179436649,1.7947972417556e-06,1,2.99544636238484,NA,2,2,0.480117236155831,1.7947972417556e-06,1,1.07031663666208,NA,NA,NA,0.40097744657786,0.40097744657786,NA,NA,NA,NA,NA,0.398979837247786,0.398979837247786,NA,NA,NA,FALSE,FALSE,FALSE
"ILK",6835500,-0.0824513457119966,0.111205471345455,1.13040066885697,6.68207438433235e+41,6.68207438433235e+41,NA,1.03645134772639,6.68207438433235e+41,-0.0679756277651946,FALSE,"Dasatinib_ILK",4,3,2,2,3,4,3,2,2,3,0.362645961885686,0.573410796782287,0.553152920314592,0.562408689690326,0.559773927339428,0.575912744137295,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.610389004354178,0,1,0,0,1,0.786950479116378,0.703050252359008,0.703020993343574,0.721790651744569,1,0,0,0,0,1,2,2,0.494143576600151,1.7947972417556e-06,0,0.521161582912735,0,2,2,0.453981398721386,1.7947972417556e-06,0,0.423670543486212,0,2,2,0.477676311907044,1.7947972417556e-06,0,0.476058810621023,0,2,2,0.516585721311064,0.621220605708173,1,0.557545168605076,0.955242465075818,NA,NA,0.401860486820804,0.401860486820804,NA,NA,NA,NA,NA,0.399864672287972,0.399864672287972,NA,NA,NA,TRUE,TRUE,FALSE
"ILVBL",6227000,-4.26172028354298,0.991669650295651,1.22192801969411,11621.0857568217,11621.0857568217,49937.9464395249,1.29004232080229,11621.0857568217,0.309404410133351,FALSE,"Dasatinib_ILVBL",2,3,3,4,3,2,3,3,4,3,0.281312930078289,0.374236762472943,0.567035676979572,0.601260665582609,0.608463186913774,0.560201089082966,0.590723410976262,0.571226528539071,0.590307018016175,0.596443429785737,0.558790378450946,0,1,0,2,1,0.239312670627911,0.841930303516942,0.990476955195118,1.07929982334993,1,1.05216973497876,0.871080315597815,1.03467024074449,1.08785150718187,1,2,2,0.423229342781146,0.562932770484918,1,0.363658262405653,0.864454784543799,4,4,0.622406966684974,0.597227756180384,1,1.32749317488357,1.21841493020433,2,2,0.45206276046995,0.558049127190101,1,0.446009314276538,0.845867893991503,3,3,0.527735001776849,0.599422793207051,1,0.655789304641079,1.17739732955695,NA,NA,0.40225534221399,0.40225534221399,NA,NA,NA,NA,NA,0.400259527681158,0.400259527681158,NA,NA,NA,FALSE,FALSE,FALSE
"IMMT",286260000,3.83684805433267,1.04615880835278,0.964897162332298,17.1056617230846,17.1056617230846,22.238867865319,1.14990374759369,17.1056617230846,0.128202699652682,FALSE,"Dasatinib_IMMT",39,39,39,39,36,39,39,39,39,36,0.959941920361257,0.939296367689342,0.959916793199872,0.951721748994016,0.949544659939767,0.949088781440361,0.955862346230746,0.950336165523381,0.955442363676176,0.952003532160972,0.953342450903321,49,50,47,44,46,0.732446028086355,1.24289107804094,0.979389366310347,0.918849996506672,1,1.08857314388633,0.92967780668401,1.08048829297579,0.966379827896738,1,38,38,0.946495299426024,0.952904520376333,44,1.05683644239503,1.18871322793676,38,38,0.950757942875193,0.943652340595083,45,1.16988052819115,0.891935161096658,32,32,0.944382823072477,0.943235947634996,37,0.970236847621044,0.898459075445267,38,38,0.94016325475711,0.954193184795914,49,0.814120030741284,1.12999799879928,NA,NA,0.402574816123023,0.402574816123023,NA,NA,NA,NA,NA,0.40057900159019,0.40057900159019,NA,NA,NA,FALSE,FALSE,FALSE
"IMPDH2",950230,-16.2888809016678,3.52825911963452,11.8340877529492,1720.62529529177,1720.62529529177,8676.86273394739,1.11259644432281,1720.62529529177,0.538061760362871,FALSE,"Dasatinib_IMPDH2",4,6,2,2,1,3,5,2,1,0,0.507819931582329,0.534399083935488,0.676019355093455,0.445802507690706,0.456135155411493,0.22254049959976,1.7947972417556e-06,0.652914930200335,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,1,0,0,0,4.41219494227713,11.3856645233259,2.42604422087284,2.75691148458794,1,NA,Inf,NA,NA,NA,2,1,0.440026850166737,1.7947972417556e-06,1,2.6553571240647,NA,4,3,0.640297505590793,1.7947972417556e-06,0,9.78615703566505,NA,7,6,0.692929934705276,0.702040325504428,3,13.882954653084,Inf,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.403009157055527,0.403009157055527,NA,NA,NA,NA,NA,0.401016932117179,0.401016932117179,NA,NA,NA,FALSE,TRUE,TRUE
"INCENP",20614000,-3.37185190730756,0.924374427563486,1.03340161925924,24.2005002217861,24.2005002217861,26.3191121543659,0.892521151052882,21.599458314004,0.20687528833421,FALSE,"Dasatinib_INCENP",6,6,5,6,7,6,6,5,6,7,0.6199193777079,0.707087295348245,0.746635652570329,0.731982927888636,0.743247075377895,0.74123869726437,0.75704368177527,0.7208228786394,0.755527078105986,0.753055642304089,0.742868373159884,3,4,3,4,2,0.654894731735714,0.896817696710973,0.765644707480353,0.853691665858155,1,1.05493762674369,0.763657592330855,1.0302955816383,0.99557549314816,1,6,6,0.689882368988775,0.752694888058496,3,0.632143203648006,1.06667486019787,4,4,0.736399923900597,0.732178560787988,2,0.908169205394392,0.885638788176734,3,3,0.747619201458811,0.743173488690983,4,0.982002522557485,0.980765685491305,5,5,0.748157640631338,0.76444542560027,6,0.937760745124673,1.16364530203404,NA,NA,0.404100393778515,0.404100393778515,NA,NA,NA,NA,NA,0.402109963637408,0.402109963637408,NA,NA,NA,FALSE,FALSE,TRUE
"INPPL1",2343800,-1.50848358680352,0.333281417023295,1.52139171492578,3786.76631635949,3786.76631635949,5449.36910770551,0.483409114768228,1830.55735282549,0.577494596997463,FALSE,"Dasatinib_INPPL1",0,1,0,0,2,0,1,0,0,2,0.646220336488587,1.7947972417556e-06,0.368118298675799,1.7947972417556e-06,1.7947972417556e-06,0.383873028863929,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.487903066590567,0,0,0,0,0,0,0.632775834115539,0,0,1,0,0,0,0,1,1,1,0.332382090795203,1.7947972417556e-06,0,0.520010239781551,0,1,1,0.482813021612948,1.7947972417556e-06,0,1.47324857069716,0,1,1,0.392750096021652,1.7947972417556e-06,0,0.809497397388856,0,1,1,0.297388928972694,1.7947972417556e-06,0,0.369203856984384,0,NA,NA,0.40443243126824,0.40443243126824,NA,NA,NA,NA,NA,0.402443795924374,0.402443795924374,NA,NA,NA,FALSE,FALSE,TRUE
"INSR",31751000,0.0821007878845082,1.02698496978404,0.999285126566093,35598.1898430247,35598.1898430247,NA,0.750836582585915,26728.4232079813,0.0010048284836558,FALSE,"Dasatinib_INSR",17,16,11,16,13,12,12,9,11,8,0.839642045638104,0.774614746772057,0.809372790155896,0.797292009921639,0.787016795712588,0.792659638240668,0.814270791828647,0.798787076024022,0.817045548364401,0.800467006242305,0.801936945183303,13,12,9,8,8,0.744448993732481,1.02286542156153,0.882397404806148,0.804730559667412,1,1.07866632878398,0.921080259204286,1.09825145711907,0.918509937371031,1,15,10,0.795877709695136,0.813231604225671,11,0.998803187301187,1.12873330195851,14,11,0.831466744201907,0.805255525283309,13,1.42310478410129,1.02584802519639,13,9,0.778586633068062,0.772954559323433,6,0.83628862083084,0.757919125366542,15,10,0.788569295326707,0.817295025181005,13,0.875279518755315,1.15237302248127,NA,NA,0.404951127671107,0.404951127671107,NA,NA,NA,NA,NA,0.402962492327242,0.402962492327242,NA,NA,NA,TRUE,TRUE,FALSE
"IPO11",1091000,-23.7223727881393,0.704158100491912,3.57686777145704,933.64247616925,933.64247616925,6880.57980852425,1.2998855278875,933.64247616925,0.903272561276231,FALSE,"Dasatinib_IPO11",1,1,1,1,1,1,1,1,1,1,0.35522806488551,1.7947972417556e-06,0.357640272378429,0.326985135489244,0.332968989493257,0.246212080421275,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,0,0,0,0,0,1.26461961503208,0.937855178735105,1.07396883593034,1,NA,NA,NA,NA,NA,2,2,0.48648517676958,1.7947972417556e-06,1,3.1057745187901,NA,2,2,0.501518398466525,1.7947972417556e-06,0,3.55875343721357,NA,3,3,0.507854032729922,1.7947972417556e-06,0,3.59505041246563,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.406044159191336,0.406044159191336,NA,NA,NA,NA,NA,0.404057318644713,0.404057318644713,NA,NA,NA,FALSE,FALSE,FALSE
"IPO4",2419800,-11.3274052702096,0.484671564554701,1.76600437082788,1197.35431669044,1197.35431669044,1614.30481125313,1.14234719895097,1197.35431669044,0.797732868043684,FALSE,"Dasatinib_IPO4",2,1,1,1,2,2,1,1,1,2,0.308168481206678,0.343719824971373,0.289080812540607,0.293201667007678,0.280869615159575,0.389663044765833,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.495660798413092,0.342966360856269,0.324749979337135,0.325258285808745,1,NA,NA,NA,NA,NA,1,1,0.364562805339881,1.7947972417556e-06,0,0.631953053971403,NA,2,2,0.477956300276758,1.7947972417556e-06,1,1.38515579799983,NA,4,4,0.553596235233306,0.53870480251846,0,2.14703694520208,Inf,1,1,0.31759655111762,1.7947972417556e-06,1,0.418836267460121,NA,NA,NA,0.406613109916973,0.406613109916973,NA,NA,NA,NA,NA,0.404628064167591,0.404628064167591,NA,NA,NA,FALSE,FALSE,FALSE
"IPO5",40930000,-0.000117297849466359,0.999910627470108,0.77150739715466,340.269201267182,340.269201267182,NA,1.19281858499537,340.269201267182,0.0600564807208586,FALSE,"Dasatinib_IPO5",13,7,13,11,13,13,7,13,11,13,0.784593819436218,0.7196365176626,0.696953870121292,0.821360240933582,0.807992591076986,0.819009056546882,0.774489110965134,0.814315661759691,0.811499624887376,0.809270486713116,0.811776023662607,9,4,6,8,6,0.363718543855363,0.307354019056926,0.872245296848278,0.763474224285365,1,0.664319789439052,0.977397598289192,0.942293140319131,0.913012008554039,1,11,11,0.695327783820262,0.765301543884587,4,0.331810408013682,0.641454186543839,15,15,0.861879583463456,0.823774243223743,9,1.57102369899829,1.12959368317157,13,13,0.76751273408643,0.802294109834412,8,0.586904471048131,0.912288205296924,11,11,0.776343136515868,0.80292587846351,4,0.606645492303933,0.905313373910183,NA,NA,0.407183855439851,0.407183855439851,NA,NA,NA,NA,NA,0.405202399284953,0.405202399284953,NA,NA,NA,FALSE,FALSE,FALSE
"IPO7",44082000,-0.196715782081903,0.992079784976962,0.984019347358874,58.6808786533371,58.6808786533371,NA,1.2208359894363,58.6808786533371,0.000349272200958817,FALSE,"Dasatinib_IPO7",11,11,11,11,11,11,11,11,11,11,0.809970457637401,0.776804399406999,0.822862486224931,0.842899602631891,0.860190679258964,0.826356956454629,0.838089546023986,0.848450910500641,0.841106600187377,0.858289988979945,0.844365951978405,5,4,5,5,8,0.54734358695159,0.842724921736763,1.02520303071548,1.25652193639127,1,0.900299990625293,1.0068669729071,0.922728977219462,1.11659791881504,1,10,10,0.81812781110118,0.825382381552356,7,0.901569801733134,0.830130308427862,10,10,0.873228086423077,0.853837097023149,7,1.69472800689624,1.12843348645355,10,10,0.850278014092748,0.845430266742766,7,1.25720248627558,1.03449892190869,11,11,0.754265335645032,0.839667172799489,7,0.463046141282156,0.95324364863598,NA,NA,0.407684603870301,0.407684603870301,NA,NA,NA,NA,NA,0.405703147715403,0.405703147715403,NA,NA,NA,FALSE,FALSE,TRUE
"IPO9",36207000,2.10248113046515,1.04442759677186,1.23385240993483,165.740204607542,165.740204607542,565.655362830666,1.15368628516844,165.740204607542,0.228271963056129,FALSE,"Dasatinib_IPO9",4,8,8,8,8,4,8,8,8,8,0.788976714300585,0.859497887523646,0.898782409551193,0.874001644034273,0.895641514378121,0.806508293758054,0.865273545047616,0.86545122997455,0.880699827340505,0.887026487617694,0.852824831378799,1,4,2,2,3,1.57856215648908,2.63114867290855,1.82376336067611,2.48429861628967,1,1.12787821934163,1.12363551083063,1.36674910455398,1.47488487122633,1,7,7,0.743921919140795,0.836003991629066,3,0.550114618720137,0.848499061913696,6,6,0.866088382995373,0.867113212220415,4,1.87662606678267,1.20959832850077,6,6,0.741382281043711,0.8535212127086,3,0.531057530311818,1.03413354937745,7,7,0.835838870282824,0.86414282278531,1,1.24804595796393,1.15478424015009,NA,NA,0.408560464924277,0.408560464924277,NA,NA,NA,NA,NA,0.406582598363863,0.406582598363863,NA,NA,NA,FALSE,FALSE,FALSE
"IQGAP1",20281000,-0.282848186066819,0.982189867573666,1.20018237539871,6071.25813469346,6071.25813469346,NA,1.31023102310231,6071.25813469346,0.0814618353744818,FALSE,"Dasatinib_IQGAP1",12,15,13,13,12,11,15,13,13,11,0.738679316397627,0.708192890449166,0.80709698725335,0.723290724846814,0.740921018152579,0.739140579288758,0.80077930096237,0.780268358083587,0.77224561441294,0.764012879465007,0.76680737877042,8,10,7,3,4,0.671120753414526,1.56757556333514,0.725457324589517,0.852127607119964,1,1.30017521902378,1.06347934918648,0.978222778473091,0.895269086357947,1,14,13,0.755607843981865,0.75845439240729,7,1.08495636309847,0.91549436795995,18,16,0.81621635203871,0.778337156251458,9,1.89867363542232,1.09236545682103,15,14,0.786131960672403,0.78929798300686,11,1.40412208470983,1.22277847309136,12,12,0.722168976570717,0.758186967618268,7,0.769981756323653,0.89531914893617,NA,NA,0.409106083285771,0.409106083285771,NA,NA,NA,NA,NA,0.407130011522598,0.407130011522598,NA,NA,NA,FALSE,FALSE,FALSE
